Make_name,COUNT(1),year_model,moves_adjusted_fuel_code,Fuel Detail,Duty
TOYOTA,123,1976,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TRIUMPH CAR,74,1976,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TRIUMPH MOTORCYCLE,13,1976,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,142,1976,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLVO,5,1976,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
YAMAHA,25,1976,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ALFA ROMEO,6,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
AMERICAN MOTORS,128,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BMW,1,1977,U,UNKNOWN,"Light Duty (10,000 lbs GVWR or less)"
BMW,33,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BUICK,340,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,349,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CAPRI,1,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,3921,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHRYSLER,66,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DATSUN,75,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DODGE,468,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FIAT,11,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FORD,2693,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
GMC,397,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HARLEY-DAVIDSON,169,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HONDA,99,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
INTERNATIONAL,67,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JAGUAR,10,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JEEP,318,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KAWASAKI,91,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LANCIA,1,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LINCOLN,127,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MAZDA,3,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,67,1977,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,155,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCURY,115,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MG,274,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
OLDSMOBILE,393,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PLYMOUTH,110,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PONTIAC,540,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PORSCHE,46,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SAAB,1,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUZUKI,18,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TOYOTA,213,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TRIUMPH CAR,4,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TRIUMPH MOTORCYCLE,12,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,1,1977,U,UNKNOWN,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,185,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLVO,6,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
YAMAHA,49,1977,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ALFA ROMEO,20,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
AMERICAN MOTORS,168,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BMW,64,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BUICK,336,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,1,1978,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,357,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,25,1978,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,4364,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHRYSLER,45,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DATSUN,64,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DODGE,348,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FIAT,9,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FORD,3038,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
GMC,6,1978,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
GMC,406,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HARLEY-DAVIDSON,160,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HONDA,214,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
INTERNATIONAL,2,1978,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
INTERNATIONAL,79,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JAGUAR,6,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JEEP,409,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KAWASAKI,121,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LINCOLN,133,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MAZDA,4,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,63,1978,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,141,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCURY,121,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MG,149,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
OLDSMOBILE,2,1978,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
OLDSMOBILE,422,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
OPEL,1,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PLYMOUTH,70,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PONTIAC,562,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PORSCHE,53,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SAAB,3,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUBARU,5,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUZUKI,49,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TOYOTA,206,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TRIUMPH CAR,10,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TRIUMPH MOTORCYCLE,11,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,5,1978,U,UNKNOWN,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,213,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLVO,21,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
YAMAHA,90,1978,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ALFA ROMEO,8,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
AMERICAN MOTORS,229,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BMW,40,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BUICK,305,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,22,1979,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,434,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,4,1979,U,UNKNOWN,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,39,1979,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,4584,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHRYSLER,60,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DATSUN,3,1979,U,UNKNOWN,"Light Duty (10,000 lbs GVWR or less)"
DATSUN,73,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DODGE,1,1979,U,UNKNOWN,"Light Duty (10,000 lbs GVWR or less)"
DODGE,385,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FIAT,4,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FORD,27,1979,U,UNKNOWN,"Light Duty (10,000 lbs GVWR or less)"
FORD,3078,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
GMC,14,1979,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
GMC,496,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HARLEY-DAVIDSON,197,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HONDA,163,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
INTERNATIONAL,123,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JAGUAR,7,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JEEP,595,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KAWASAKI,45,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LINCOLN,191,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MAZDA,52,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,110,1979,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,181,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCURY,98,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MG,183,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
OLDSMOBILE,16,1979,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
OLDSMOBILE,438,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
OPEL,2,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PLYMOUTH,61,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PONTIAC,761,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PORSCHE,68,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SAAB,3,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUBARU,5,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUZUKI,32,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TOYOTA,3,1979,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
TOYOTA,254,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TRIUMPH CAR,6,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TRIUMPH MOTORCYCLE,11,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,13,1979,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,271,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLVO,29,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
YAMAHA,83,1979,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ALFA ROMEO,2,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
AMERICAN MOTORS,130,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
AUDI,1,1980,U,UNKNOWN,"Light Duty (10,000 lbs GVWR or less)"
BMW,47,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BUICK,103,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,6,1980,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,97,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,62,1980,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,2395,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHRYSLER,5,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DATSUN,71,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DODGE,178,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FIAT,8,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FORD,1086,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
GMC,11,1980,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
GMC,187,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HARLEY-DAVIDSON,180,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HONDA,256,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
INTERNATIONAL,12,1980,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
INTERNATIONAL,17,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JAGUAR,2,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JEEP,401,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KAWASAKI,97,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LINCOLN,16,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MAZDA,33,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,102,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,110,1980,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
MERCURY,24,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MG,123,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
OLDSMOBILE,16,1980,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
OLDSMOBILE,274,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PLYMOUTH,22,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PONTIAC,254,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PORSCHE,7,1980,U,UNKNOWN,"Light Duty (10,000 lbs GVWR or less)"
PORSCHE,49,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SAAB,2,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUBARU,3,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUZUKI,78,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TOYOTA,272,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TRIUMPH CAR,49,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,25,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,27,1980,U,UNKNOWN,"Light Duty (10,000 lbs GVWR or less)"
VOLVO,2,1980,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
VOLVO,20,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
YAMAHA,85,1980,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ALFA ROMEO,9,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
AMERICAN MOTORS,10,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
AUDI,1,1981,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
BMW,57,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BUICK,1,1981,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
BUICK,126,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,4,1981,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,66,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,42,1981,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,2906,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHRYSLER,16,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DATSUN,13,1981,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
DATSUN,132,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DODGE,149,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FERRARI,3,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FIAT,35,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FORD,1022,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
GMC,6,1981,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
GMC,245,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HARLEY-DAVIDSON,189,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HONDA,343,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ISUZU,2,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ISUZU,11,1981,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
JAGUAR,4,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JEEP,627,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KAWASAKI,83,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LANCIA,2,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LINCOLN,25,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MAZDA,19,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,94,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,128,1981,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
MERCURY,17,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
OLDSMOBILE,14,1981,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
OLDSMOBILE,229,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PLYMOUTH,16,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PONTIAC,5,1981,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
PONTIAC,245,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PORSCHE,41,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
RENAULT,1,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ROLLS-ROYCE,7,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SAAB,1,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUBARU,3,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUZUKI,80,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TOYOTA,14,1981,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
TOYOTA,242,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TRIUMPH CAR,4,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
UNDEFINED,1,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
UNKNOWN,123,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VESPA,3,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,71,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,80,1981,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
VOLVO,25,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
WANGYE,1,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
YAMAHA,75,1981,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ALFA ROMEO,15,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
AMERICAN MOTORS,4,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
AUDI,3,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BMW,66,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BUICK,3,1982,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
BUICK,122,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,4,1982,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,70,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,203,1982,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,2293,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHRYSLER,20,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DATSUN,10,1982,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
DATSUN,181,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DODGE,187,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FERRARI,6,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FIAT,29,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FORD,976,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
GMC,50,1982,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
GMC,300,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HARLEY-DAVIDSON,174,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HONDA,475,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ISUZU,4,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ISUZU,19,1982,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
JAGUAR,10,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JEEP,550,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KAWASAKI,109,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KYMCO USA INC,1,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LANCIA,1,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LEIKE MACHINE INDUSTRY CO. LIMITED,1,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LINCOLN,26,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MAZDA,2,1982,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
MAZDA,37,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,109,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,176,1982,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
MERCURY,29,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
OLDSMOBILE,16,1982,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
OLDSMOBILE,265,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PLYMOUTH,9,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PONTIAC,63,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PORSCHE,69,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ROLLS-ROYCE,15,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SAAB,1,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUBARU,6,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUZUKI,133,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TOYOTA,9,1982,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
TOYOTA,310,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TRIUMPH CAR,2,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
UNKNOWN,124,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,41,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,55,1982,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
VOLVO,17,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
WANGYE,1,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
YAMAHA,118,1982,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ALFA ROMEO,13,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
AMERICAN MOTORS,4,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
AUDI,4,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BMW,120,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BUICK,229,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,2,1983,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,142,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,152,1983,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,3079,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHRYSLER,29,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DATSUN,3,1983,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
DATSUN,268,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DODGE,1,1983,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
DODGE,253,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FERRARI,8,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FIAT,13,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FORD,42,1983,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
FORD,1575,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
GMC,47,1983,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
GMC,381,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HARLEY-DAVIDSON,127,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HONDA,441,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ISUZU,5,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ISUZU,10,1983,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
JAGUAR,22,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JEEP,692,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KAWASAKI,45,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LINCOLN,34,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LOTUS,2,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MAZDA,3,1983,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
MAZDA,59,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,152,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,289,1983,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
MERCURY,44,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MITSUBISHI,6,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
OLDSMOBILE,5,1983,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
OLDSMOBILE,556,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PLYMOUTH,12,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PONTIAC,114,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PORSCHE,144,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ROLLS-ROYCE,4,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SAAB,1,1983,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
